date,trend_name,google_score,category
2022-12-11,Metallic Fashion,26,Colour Trend
2022-12-18,Metallic Fashion,27,Colour Trend
2022-12-25,Metallic Fashion,22,Colour Trend
2023-01-01,Metallic Fashion,28,Colour Trend
2023-01-08,Metallic Fashion,22,Colour Trend
2023-01-15,Metallic Fashion,30,Colour Trend
2023-01-22,Metallic Fashion,24,Colour Trend
2023-01-29,Metallic Fashion,31,Colour Trend
2023-02-05,Metallic Fashion,32,Colour Trend
2023-02-12,Metallic Fashion,23,Colour Trend
2023-02-19,Metallic Fashion,33,Colour Trend
2023-02-26,Metallic Fashion,27,Colour Trend
2023-03-05,Metallic Fashion,29,Colour Trend
2023-03-12,Metallic Fashion,22,Colour Trend
2023-03-19,Metallic Fashion,33,Colour Trend
2023-03-26,Metallic Fashion,18,Colour Trend
2023-04-02,Metallic Fashion,29,Colour Trend
2023-04-09,Metallic Fashion,27,Colour Trend
2023-04-16,Metallic Fashion,29,Colour Trend
2023-04-23,Metallic Fashion,31,Colour Trend
2023-04-30,Metallic Fashion,32,Colour Trend
2023-05-07,Metallic Fashion,23,Colour Trend
2023-05-14,Metallic Fashion,30,Colour Trend
2023-05-21,Metallic Fashion,27,Colour Trend
2023-05-28,Metallic Fashion,36,Colour Trend
2023-06-04,Metallic Fashion,18,Colour Trend
2023-06-11,Metallic Fashion,21,Colour Trend
2023-06-18,Metallic Fashion,28,Colour Trend
2023-06-25,Metallic Fashion,27,Colour Trend
2023-07-02,Metallic Fashion,24,Colour Trend
2023-07-09,Metallic Fashion,32,Colour Trend
2023-07-16,Metallic Fashion,29,Colour Trend
2023-07-23,Metallic Fashion,31,Colour Trend
2023-07-30,Metallic Fashion,27,Colour Trend
2023-08-06,Metallic Fashion,27,Colour Trend
2023-08-13,Metallic Fashion,39,Colour Trend
2023-08-20,Metallic Fashion,33,Colour Trend
2023-08-27,Metallic Fashion,29,Colour Trend
2023-09-03,Metallic Fashion,24,Colour Trend
2023-09-10,Metallic Fashion,35,Colour Trend
2023-09-17,Metallic Fashion,29,Colour Trend
2023-09-24,Metallic Fashion,36,Colour Trend
2023-10-01,Metallic Fashion,31,Colour Trend
2023-10-08,Metallic Fashion,26,Colour Trend
2023-10-15,Metallic Fashion,37,Colour Trend
2023-10-22,Metallic Fashion,20,Colour Trend
2023-10-29,Metallic Fashion,30,Colour Trend
2023-11-05,Metallic Fashion,31,Colour Trend
2023-11-12,Metallic Fashion,30,Colour Trend
2023-11-19,Metallic Fashion,29,Colour Trend
2023-11-26,Metallic Fashion,32,Colour Trend
2023-12-03,Metallic Fashion,28,Colour Trend
2023-12-10,Metallic Fashion,31,Colour Trend
2023-12-17,Metallic Fashion,26,Colour Trend
2023-12-24,Metallic Fashion,28,Colour Trend
2023-12-31,Metallic Fashion,25,Colour Trend
2024-01-07,Metallic Fashion,24,Colour Trend
2024-01-14,Metallic Fashion,21,Colour Trend
2024-01-21,Metallic Fashion,22,Colour Trend
2024-01-28,Metallic Fashion,22,Colour Trend
2024-02-04,Metallic Fashion,21,Colour Trend
2024-02-11,Metallic Fashion,12,Colour Trend
2024-02-18,Metallic Fashion,23,Colour Trend
2024-02-25,Metallic Fashion,36,Colour Trend
2024-03-03,Metallic Fashion,20,Colour Trend
2024-03-10,Metallic Fashion,29,Colour Trend
2024-03-17,Metallic Fashion,26,Colour Trend
2024-03-24,Metallic Fashion,31,Colour Trend
2024-03-31,Metallic Fashion,20,Colour Trend
2024-04-07,Metallic Fashion,23,Colour Trend
2024-04-14,Metallic Fashion,27,Colour Trend
2024-04-21,Metallic Fashion,28,Colour Trend
2024-04-28,Metallic Fashion,24,Colour Trend
2024-05-05,Metallic Fashion,25,Colour Trend
2024-05-12,Metallic Fashion,21,Colour Trend
2024-05-19,Metallic Fashion,19,Colour Trend
2024-05-26,Metallic Fashion,16,Colour Trend
2024-06-02,Metallic Fashion,19,Colour Trend
2024-06-09,Metallic Fashion,23,Colour Trend
2024-06-16,Metallic Fashion,18,Colour Trend
2024-06-23,Metallic Fashion,19,Colour Trend
2024-06-30,Metallic Fashion,14,Colour Trend
2024-07-07,Metallic Fashion,10,Colour Trend
2024-07-14,Metallic Fashion,27,Colour Trend
2024-07-21,Metallic Fashion,27,Colour Trend
2024-07-28,Metallic Fashion,28,Colour Trend
2024-08-04,Metallic Fashion,22,Colour Trend
2024-08-11,Metallic Fashion,27,Colour Trend
2024-08-18,Metallic Fashion,25,Colour Trend
2024-08-25,Metallic Fashion,22,Colour Trend
2024-09-01,Metallic Fashion,26,Colour Trend
2024-09-08,Metallic Fashion,22,Colour Trend
2024-09-15,Metallic Fashion,34,Colour Trend
2024-09-22,Metallic Fashion,27,Colour Trend
2024-09-29,Metallic Fashion,22,Colour Trend
2024-10-06,Metallic Fashion,22,Colour Trend
2024-10-13,Metallic Fashion,32,Colour Trend
2024-10-20,Metallic Fashion,18,Colour Trend
2024-10-27,Metallic Fashion,29,Colour Trend
2024-11-03,Metallic Fashion,27,Colour Trend
2024-11-10,Metallic Fashion,32,Colour Trend
2024-11-17,Metallic Fashion,26,Colour Trend
2024-11-24,Metallic Fashion,30,Colour Trend
2024-12-01,Metallic Fashion,29,Colour Trend
2024-12-08,Metallic Fashion,26,Colour Trend
2024-12-15,Metallic Fashion,20,Colour Trend
2024-12-22,Metallic Fashion,18,Colour Trend
2024-12-29,Metallic Fashion,23,Colour Trend
2025-01-05,Metallic Fashion,21,Colour Trend
2025-01-12,Metallic Fashion,25,Colour Trend
2025-01-19,Metallic Fashion,25,Colour Trend
2025-01-26,Metallic Fashion,27,Colour Trend
2025-02-02,Metallic Fashion,38,Colour Trend
2025-02-09,Metallic Fashion,30,Colour Trend
2025-02-16,Metallic Fashion,30,Colour Trend
2025-02-23,Metallic Fashion,25,Colour Trend
2025-03-02,Metallic Fashion,31,Colour Trend
2025-03-09,Metallic Fashion,29,Colour Trend
2025-03-16,Metallic Fashion,24,Colour Trend
2025-03-23,Metallic Fashion,40,Colour Trend
2025-03-30,Metallic Fashion,21,Colour Trend
2025-04-06,Metallic Fashion,26,Colour Trend
2025-04-13,Metallic Fashion,16,Colour Trend
2025-04-20,Metallic Fashion,20,Colour Trend
2025-04-27,Metallic Fashion,33,Colour Trend
2025-05-04,Metallic Fashion,21,Colour Trend
2025-05-11,Metallic Fashion,20,Colour Trend
2025-05-18,Metallic Fashion,17,Colour Trend
2025-05-25,Metallic Fashion,25,Colour Trend
2025-06-01,Metallic Fashion,21,Colour Trend
2025-06-08,Metallic Fashion,21,Colour Trend
2025-06-15,Metallic Fashion,32,Colour Trend
2025-06-22,Metallic Fashion,22,Colour Trend
2025-06-29,Metallic Fashion,19,Colour Trend
2025-07-06,Metallic Fashion,20,Colour Trend
2025-07-13,Metallic Fashion,32,Colour Trend
2025-07-20,Metallic Fashion,38,Colour Trend
2025-07-27,Metallic Fashion,36,Colour Trend
2025-08-03,Metallic Fashion,60,Colour Trend
2025-08-10,Metallic Fashion,77,Colour Trend
2025-08-17,Metallic Fashion,63,Colour Trend
2025-08-24,Metallic Fashion,65,Colour Trend
2025-08-31,Metallic Fashion,96,Colour Trend
2025-09-07,Metallic Fashion,82,Colour Trend
2025-09-14,Metallic Fashion,100,Colour Trend
2025-09-21,Metallic Fashion,97,Colour Trend
2025-09-28,Metallic Fashion,96,Colour Trend
2025-10-05,Metallic Fashion,76,Colour Trend
2025-10-12,Metallic Fashion,74,Colour Trend
2025-10-19,Metallic Fashion,81,Colour Trend
2025-10-26,Metallic Fashion,74,Colour Trend
2025-11-02,Metallic Fashion,70,Colour Trend
2025-11-09,Metallic Fashion,59,Colour Trend
2025-11-16,Metallic Fashion,78,Colour Trend
2025-11-23,Metallic Fashion,76,Colour Trend
2025-11-30,Metallic Fashion,95,Colour Trend
2025-12-07,Metallic Fashion,81,Colour Trend
2025-12-14,Metallic Fashion,74,Colour Trend
2025-12-21,Metallic Fashion,49,Colour Trend
2025-12-28,Metallic Fashion,56,Colour Trend
2020-12-27,Chrome Fashion,8,Colour Trend
2021-01-03,Chrome Fashion,8,Colour Trend
2021-01-10,Chrome Fashion,7,Colour Trend
2021-01-17,Chrome Fashion,5,Colour Trend
2021-01-24,Chrome Fashion,6,Colour Trend
2021-01-31,Chrome Fashion,9,Colour Trend
2021-02-07,Chrome Fashion,8,Colour Trend
2021-02-14,Chrome Fashion,5,Colour Trend
2021-02-21,Chrome Fashion,7,Colour Trend
2021-02-28,Chrome Fashion,8,Colour Trend
2021-03-07,Chrome Fashion,6,Colour Trend
2021-03-14,Chrome Fashion,7,Colour Trend
2021-03-21,Chrome Fashion,10,Colour Trend
2021-03-28,Chrome Fashion,6,Colour Trend
2021-04-04,Chrome Fashion,10,Colour Trend
2021-04-11,Chrome Fashion,8,Colour Trend
2021-04-18,Chrome Fashion,8,Colour Trend
2021-04-25,Chrome Fashion,7,Colour Trend
2021-05-02,Chrome Fashion,8,Colour Trend
2021-05-09,Chrome Fashion,6,Colour Trend
2021-05-16,Chrome Fashion,7,Colour Trend
2021-05-23,Chrome Fashion,8,Colour Trend
2021-05-30,Chrome Fashion,5,Colour Trend
2021-06-06,Chrome Fashion,5,Colour Trend
2021-06-13,Chrome Fashion,7,Colour Trend
2021-06-20,Chrome Fashion,7,Colour Trend
2021-06-27,Chrome Fashion,12,Colour Trend
2021-07-04,Chrome Fashion,7,Colour Trend
2021-07-11,Chrome Fashion,6,Colour Trend
2021-07-18,Chrome Fashion,6,Colour Trend
2021-07-25,Chrome Fashion,6,Colour Trend
2021-08-01,Chrome Fashion,7,Colour Trend
2021-08-08,Chrome Fashion,7,Colour Trend
2021-08-15,Chrome Fashion,8,Colour Trend
2021-08-22,Chrome Fashion,6,Colour Trend
2021-08-29,Chrome Fashion,6,Colour Trend
2021-09-05,Chrome Fashion,8,Colour Trend
2021-09-12,Chrome Fashion,7,Colour Trend
2021-09-19,Chrome Fashion,5,Colour Trend
2021-09-26,Chrome Fashion,9,Colour Trend
2021-10-03,Chrome Fashion,10,Colour Trend
2021-10-10,Chrome Fashion,7,Colour Trend
2021-10-17,Chrome Fashion,10,Colour Trend
2021-10-24,Chrome Fashion,5,Colour Trend
2021-10-31,Chrome Fashion,7,Colour Trend
2021-11-07,Chrome Fashion,9,Colour Trend
2021-11-14,Chrome Fashion,8,Colour Trend
2021-11-21,Chrome Fashion,8,Colour Trend
2021-11-28,Chrome Fashion,7,Colour Trend
2021-12-05,Chrome Fashion,7,Colour Trend
2021-12-12,Chrome Fashion,7,Colour Trend
2021-12-19,Chrome Fashion,7,Colour Trend
2021-12-26,Chrome Fashion,8,Colour Trend
2022-01-02,Chrome Fashion,12,Colour Trend
2022-01-09,Chrome Fashion,13,Colour Trend
2022-01-16,Chrome Fashion,6,Colour Trend
2022-01-23,Chrome Fashion,8,Colour Trend
2022-01-30,Chrome Fashion,11,Colour Trend
2022-02-06,Chrome Fashion,8,Colour Trend
2022-02-13,Chrome Fashion,10,Colour Trend
2022-02-20,Chrome Fashion,10,Colour Trend
2022-02-27,Chrome Fashion,10,Colour Trend
2022-03-06,Chrome Fashion,12,Colour Trend
2022-03-13,Chrome Fashion,14,Colour Trend
2022-03-20,Chrome Fashion,9,Colour Trend
2022-03-27,Chrome Fashion,11,Colour Trend
2022-04-03,Chrome Fashion,10,Colour Trend
2022-04-10,Chrome Fashion,7,Colour Trend
2022-04-17,Chrome Fashion,10,Colour Trend
2022-04-24,Chrome Fashion,8,Colour Trend
2022-05-01,Chrome Fashion,10,Colour Trend
2022-05-08,Chrome Fashion,10,Colour Trend
2022-05-15,Chrome Fashion,8,Colour Trend
2022-05-22,Chrome Fashion,8,Colour Trend
2022-05-29,Chrome Fashion,8,Colour Trend
2022-06-05,Chrome Fashion,11,Colour Trend
2022-06-12,Chrome Fashion,9,Colour Trend
2022-06-19,Chrome Fashion,8,Colour Trend
2022-06-26,Chrome Fashion,9,Colour Trend
2022-07-03,Chrome Fashion,9,Colour Trend
2022-07-10,Chrome Fashion,10,Colour Trend
2022-07-17,Chrome Fashion,9,Colour Trend
2022-07-24,Chrome Fashion,12,Colour Trend
2022-07-31,Chrome Fashion,8,Colour Trend
2022-08-07,Chrome Fashion,11,Colour Trend
2022-08-14,Chrome Fashion,12,Colour Trend
2022-08-21,Chrome Fashion,11,Colour Trend
2022-08-28,Chrome Fashion,9,Colour Trend
2022-09-04,Chrome Fashion,11,Colour Trend
2022-09-11,Chrome Fashion,17,Colour Trend
2022-09-18,Chrome Fashion,13,Colour Trend
2022-09-25,Chrome Fashion,13,Colour Trend
2022-10-02,Chrome Fashion,11,Colour Trend
2022-10-09,Chrome Fashion,11,Colour Trend
2022-10-16,Chrome Fashion,10,Colour Trend
2022-10-23,Chrome Fashion,13,Colour Trend
2022-10-30,Chrome Fashion,8,Colour Trend
2022-11-06,Chrome Fashion,13,Colour Trend
2022-11-13,Chrome Fashion,10,Colour Trend
2022-11-20,Chrome Fashion,10,Colour Trend
2022-11-27,Chrome Fashion,11,Colour Trend
2022-12-04,Chrome Fashion,11,Colour Trend
2022-12-11,Chrome Fashion,11,Colour Trend
2022-12-18,Chrome Fashion,8,Colour Trend
2022-12-25,Chrome Fashion,11,Colour Trend
2023-01-01,Chrome Fashion,11,Colour Trend
2023-01-08,Chrome Fashion,11,Colour Trend
2023-01-15,Chrome Fashion,11,Colour Trend
2023-01-22,Chrome Fashion,12,Colour Trend
2023-01-29,Chrome Fashion,10,Colour Trend
2023-02-05,Chrome Fashion,9,Colour Trend
2023-02-12,Chrome Fashion,9,Colour Trend
2023-02-19,Chrome Fashion,12,Colour Trend
2023-02-26,Chrome Fashion,12,Colour Trend
2023-03-05,Chrome Fashion,14,Colour Trend
2023-03-12,Chrome Fashion,11,Colour Trend
2023-03-19,Chrome Fashion,15,Colour Trend
2023-03-26,Chrome Fashion,11,Colour Trend
2023-04-02,Chrome Fashion,13,Colour Trend
2023-04-09,Chrome Fashion,12,Colour Trend
2023-04-16,Chrome Fashion,10,Colour Trend
2023-04-23,Chrome Fashion,12,Colour Trend
2023-04-30,Chrome Fashion,12,Colour Trend
2023-05-07,Chrome Fashion,12,Colour Trend
2023-05-14,Chrome Fashion,8,Colour Trend
2023-05-21,Chrome Fashion,10,Colour Trend
2023-05-28,Chrome Fashion,9,Colour Trend
2023-06-04,Chrome Fashion,10,Colour Trend
2023-06-11,Chrome Fashion,12,Colour Trend
2023-06-18,Chrome Fashion,8,Colour Trend
2023-06-25,Chrome Fashion,12,Colour Trend
2023-07-02,Chrome Fashion,15,Colour Trend
2023-07-09,Chrome Fashion,13,Colour Trend
2023-07-16,Chrome Fashion,10,Colour Trend
2023-07-23,Chrome Fashion,7,Colour Trend
2023-07-30,Chrome Fashion,10,Colour Trend
2023-08-06,Chrome Fashion,10,Colour Trend
2023-08-13,Chrome Fashion,12,Colour Trend
2023-08-20,Chrome Fashion,9,Colour Trend
2023-08-27,Chrome Fashion,12,Colour Trend
2023-09-03,Chrome Fashion,13,Colour Trend
2023-09-10,Chrome Fashion,12,Colour Trend
2023-09-17,Chrome Fashion,13,Colour Trend
2023-09-24,Chrome Fashion,12,Colour Trend
2023-10-01,Chrome Fashion,16,Colour Trend
2023-10-08,Chrome Fashion,11,Colour Trend
2023-10-15,Chrome Fashion,7,Colour Trend
2023-10-22,Chrome Fashion,13,Colour Trend
2023-10-29,Chrome Fashion,7,Colour Trend
2023-11-05,Chrome Fashion,12,Colour Trend
2023-11-12,Chrome Fashion,9,Colour Trend
2023-11-19,Chrome Fashion,14,Colour Trend
2023-11-26,Chrome Fashion,14,Colour Trend
2023-12-03,Chrome Fashion,11,Colour Trend
2023-12-10,Chrome Fashion,11,Colour Trend
2023-12-17,Chrome Fashion,12,Colour Trend
2023-12-24,Chrome Fashion,8,Colour Trend
2023-12-31,Chrome Fashion,10,Colour Trend
2024-01-07,Chrome Fashion,10,Colour Trend
2024-01-14,Chrome Fashion,12,Colour Trend
2024-01-21,Chrome Fashion,10,Colour Trend
2024-01-28,Chrome Fashion,13,Colour Trend
2024-02-04,Chrome Fashion,8,Colour Trend
2024-02-11,Chrome Fashion,13,Colour Trend
2024-02-18,Chrome Fashion,11,Colour Trend
2024-02-25,Chrome Fashion,13,Colour Trend
2024-03-03,Chrome Fashion,11,Colour Trend
2024-03-10,Chrome Fashion,10,Colour Trend
2024-03-17,Chrome Fashion,12,Colour Trend
2024-03-24,Chrome Fashion,14,Colour Trend
2024-03-31,Chrome Fashion,13,Colour Trend
2024-04-07,Chrome Fashion,10,Colour Trend
2024-04-14,Chrome Fashion,8,Colour Trend
2024-04-21,Chrome Fashion,9,Colour Trend
2024-04-28,Chrome Fashion,11,Colour Trend
2024-05-05,Chrome Fashion,10,Colour Trend
2024-05-12,Chrome Fashion,8,Colour Trend
2024-05-19,Chrome Fashion,7,Colour Trend
2024-05-26,Chrome Fashion,7,Colour Trend
2024-06-02,Chrome Fashion,11,Colour Trend
2024-06-09,Chrome Fashion,14,Colour Trend
2024-06-16,Chrome Fashion,13,Colour Trend
2024-06-23,Chrome Fashion,8,Colour Trend
2024-06-30,Chrome Fashion,9,Colour Trend
2024-07-07,Chrome Fashion,10,Colour Trend
2024-07-14,Chrome Fashion,14,Colour Trend
2024-07-21,Chrome Fashion,8,Colour Trend
2024-07-28,Chrome Fashion,14,Colour Trend
2024-08-04,Chrome Fashion,10,Colour Trend
2024-08-11,Chrome Fashion,13,Colour Trend
2024-08-18,Chrome Fashion,11,Colour Trend
2024-08-25,Chrome Fashion,9,Colour Trend
2024-09-01,Chrome Fashion,15,Colour Trend
2024-09-08,Chrome Fashion,16,Colour Trend
2024-09-15,Chrome Fashion,14,Colour Trend
2024-09-22,Chrome Fashion,13,Colour Trend
2024-09-29,Chrome Fashion,11,Colour Trend
2024-10-06,Chrome Fashion,13,Colour Trend
2024-10-13,Chrome Fashion,15,Colour Trend
2024-10-20,Chrome Fashion,14,Colour Trend
2024-10-27,Chrome Fashion,13,Colour Trend
2024-11-03,Chrome Fashion,12,Colour Trend
2024-11-10,Chrome Fashion,11,Colour Trend
2024-11-17,Chrome Fashion,16,Colour Trend
2024-11-24,Chrome Fashion,14,Colour Trend
2024-12-01,Chrome Fashion,16,Colour Trend
2024-12-08,Chrome Fashion,16,Colour Trend
2024-12-15,Chrome Fashion,9,Colour Trend
2024-12-22,Chrome Fashion,13,Colour Trend
2024-12-29,Chrome Fashion,8,Colour Trend
2025-01-05,Chrome Fashion,13,Colour Trend
2025-01-12,Chrome Fashion,14,Colour Trend
2025-01-19,Chrome Fashion,12,Colour Trend
2025-01-26,Chrome Fashion,14,Colour Trend
2025-02-02,Chrome Fashion,14,Colour Trend
2025-02-09,Chrome Fashion,15,Colour Trend
2025-02-16,Chrome Fashion,14,Colour Trend
2025-02-23,Chrome Fashion,13,Colour Trend
2025-03-02,Chrome Fashion,16,Colour Trend
2025-03-09,Chrome Fashion,13,Colour Trend
2025-03-16,Chrome Fashion,12,Colour Trend
2025-03-23,Chrome Fashion,13,Colour Trend
2025-03-30,Chrome Fashion,16,Colour Trend
2025-04-06,Chrome Fashion,12,Colour Trend
2025-04-13,Chrome Fashion,6,Colour Trend
2025-04-20,Chrome Fashion,13,Colour Trend
2025-04-27,Chrome Fashion,12,Colour Trend
2025-05-04,Chrome Fashion,18,Colour Trend
2025-05-11,Chrome Fashion,14,Colour Trend
2025-05-18,Chrome Fashion,14,Colour Trend
2025-05-25,Chrome Fashion,14,Colour Trend
2025-06-01,Chrome Fashion,13,Colour Trend
2025-06-08,Chrome Fashion,17,Colour Trend
2025-06-15,Chrome Fashion,21,Colour Trend
2025-06-22,Chrome Fashion,20,Colour Trend
2025-06-29,Chrome Fashion,19,Colour Trend
2025-07-06,Chrome Fashion,18,Colour Trend
2025-07-13,Chrome Fashion,15,Colour Trend
2025-07-20,Chrome Fashion,19,Colour Trend
2025-07-27,Chrome Fashion,28,Colour Trend
2025-08-03,Chrome Fashion,52,Colour Trend
2025-08-10,Chrome Fashion,88,Colour Trend
2025-08-17,Chrome Fashion,71,Colour Trend
2025-08-24,Chrome Fashion,63,Colour Trend
2025-08-31,Chrome Fashion,67,Colour Trend
2025-09-07,Chrome Fashion,74,Colour Trend
2025-09-14,Chrome Fashion,62,Colour Trend
2025-09-21,Chrome Fashion,100,Colour Trend
2025-09-28,Chrome Fashion,81,Colour Trend
2025-10-05,Chrome Fashion,72,Colour Trend
2025-10-12,Chrome Fashion,81,Colour Trend
2025-10-19,Chrome Fashion,77,Colour Trend
2025-10-26,Chrome Fashion,56,Colour Trend
2025-11-02,Chrome Fashion,60,Colour Trend
2025-11-09,Chrome Fashion,59,Colour Trend
2025-11-16,Chrome Fashion,65,Colour Trend
2025-11-23,Chrome Fashion,77,Colour Trend
2025-11-30,Chrome Fashion,75,Colour Trend
2025-12-07,Chrome Fashion,70,Colour Trend
2025-12-14,Chrome Fashion,95,Colour Trend
2025-12-21,Chrome Fashion,62,Colour Trend
2025-12-28,Chrome Fashion,66,Colour Trend
2020-12-27,Sheer Fabrics,0,Material Trend
2021-01-03,Sheer Fabrics,42,Material Trend
2021-01-10,Sheer Fabrics,0,Material Trend
2021-01-17,Sheer Fabrics,80,Material Trend
2021-01-24,Sheer Fabrics,50,Material Trend
2021-01-31,Sheer Fabrics,0,Material Trend
2021-02-07,Sheer Fabrics,44,Material Trend
2021-02-14,Sheer Fabrics,0,Material Trend
2021-02-21,Sheer Fabrics,45,Material Trend
2021-02-28,Sheer Fabrics,0,Material Trend
2021-03-07,Sheer Fabrics,0,Material Trend
2021-03-14,Sheer Fabrics,51,Material Trend
2021-03-21,Sheer Fabrics,43,Material Trend
2021-03-28,Sheer Fabrics,58,Material Trend
2021-04-04,Sheer Fabrics,42,Material Trend
2021-04-11,Sheer Fabrics,50,Material Trend
2021-04-18,Sheer Fabrics,45,Material Trend
2021-04-25,Sheer Fabrics,0,Material Trend
2021-05-02,Sheer Fabrics,42,Material Trend
2021-05-09,Sheer Fabrics,56,Material Trend
2021-05-16,Sheer Fabrics,57,Material Trend
2021-05-23,Sheer Fabrics,0,Material Trend
2021-05-30,Sheer Fabrics,44,Material Trend
2021-06-06,Sheer Fabrics,45,Material Trend
2021-06-13,Sheer Fabrics,0,Material Trend
2021-06-20,Sheer Fabrics,0,Material Trend
2021-06-27,Sheer Fabrics,0,Material Trend
2021-07-04,Sheer Fabrics,0,Material Trend
2021-07-11,Sheer Fabrics,57,Material Trend
2021-07-18,Sheer Fabrics,0,Material Trend
2021-07-25,Sheer Fabrics,50,Material Trend
2021-08-01,Sheer Fabrics,0,Material Trend
2021-08-08,Sheer Fabrics,53,Material Trend
2021-08-15,Sheer Fabrics,0,Material Trend
2021-08-22,Sheer Fabrics,47,Material Trend
2021-08-29,Sheer Fabrics,0,Material Trend
2021-09-05,Sheer Fabrics,74,Material Trend
2021-09-12,Sheer Fabrics,41,Material Trend
2021-09-19,Sheer Fabrics,0,Material Trend
2021-09-26,Sheer Fabrics,0,Material Trend
2021-10-03,Sheer Fabrics,47,Material Trend
2021-10-10,Sheer Fabrics,0,Material Trend
2021-10-17,Sheer Fabrics,0,Material Trend
2021-10-24,Sheer Fabrics,0,Material Trend
2021-10-31,Sheer Fabrics,0,Material Trend
2021-11-07,Sheer Fabrics,41,Material Trend
2021-11-14,Sheer Fabrics,0,Material Trend
2021-11-21,Sheer Fabrics,0,Material Trend
2021-11-28,Sheer Fabrics,0,Material Trend
2021-12-05,Sheer Fabrics,0,Material Trend
2021-12-12,Sheer Fabrics,59,Material Trend
2021-12-19,Sheer Fabrics,0,Material Trend
2021-12-26,Sheer Fabrics,0,Material Trend
2022-01-02,Sheer Fabrics,49,Material Trend
2022-01-09,Sheer Fabrics,0,Material Trend
2022-01-16,Sheer Fabrics,0,Material Trend
2022-01-23,Sheer Fabrics,49,Material Trend
2022-01-30,Sheer Fabrics,59,Material Trend
2022-02-06,Sheer Fabrics,38,Material Trend
2022-02-13,Sheer Fabrics,55,Material Trend
2022-02-20,Sheer Fabrics,54,Material Trend
2022-02-27,Sheer Fabrics,39,Material Trend
2022-03-06,Sheer Fabrics,69,Material Trend
2022-03-13,Sheer Fabrics,62,Material Trend
2022-03-20,Sheer Fabrics,46,Material Trend
2022-03-27,Sheer Fabrics,45,Material Trend
2022-04-03,Sheer Fabrics,59,Material Trend
2022-04-10,Sheer Fabrics,41,Material Trend
2022-04-17,Sheer Fabrics,65,Material Trend
2022-04-24,Sheer Fabrics,57,Material Trend
2022-05-01,Sheer Fabrics,41,Material Trend
2022-05-08,Sheer Fabrics,60,Material Trend
2022-05-15,Sheer Fabrics,35,Material Trend
2022-05-22,Sheer Fabrics,0,Material Trend
2022-05-29,Sheer Fabrics,47,Material Trend
2022-06-05,Sheer Fabrics,36,Material Trend
2022-06-12,Sheer Fabrics,0,Material Trend
2022-06-19,Sheer Fabrics,59,Material Trend
2022-06-26,Sheer Fabrics,40,Material Trend
2022-07-03,Sheer Fabrics,49,Material Trend
2022-07-10,Sheer Fabrics,45,Material Trend
2022-07-17,Sheer Fabrics,61,Material Trend
2022-07-24,Sheer Fabrics,40,Material Trend
2022-07-31,Sheer Fabrics,45,Material Trend
2022-08-07,Sheer Fabrics,54,Material Trend
2022-08-14,Sheer Fabrics,41,Material Trend
2022-08-21,Sheer Fabrics,51,Material Trend
2022-08-28,Sheer Fabrics,0,Material Trend
2022-09-04,Sheer Fabrics,41,Material Trend
2022-09-11,Sheer Fabrics,34,Material Trend
2022-09-18,Sheer Fabrics,39,Material Trend
2022-09-25,Sheer Fabrics,46,Material Trend
2022-10-02,Sheer Fabrics,93,Material Trend
2022-10-09,Sheer Fabrics,55,Material Trend
2022-10-16,Sheer Fabrics,55,Material Trend
2022-10-23,Sheer Fabrics,50,Material Trend
2022-10-30,Sheer Fabrics,0,Material Trend
2022-11-06,Sheer Fabrics,76,Material Trend
2022-11-13,Sheer Fabrics,38,Material Trend
2022-11-20,Sheer Fabrics,34,Material Trend
2022-11-27,Sheer Fabrics,49,Material Trend
2022-12-04,Sheer Fabrics,38,Material Trend
2022-12-11,Sheer Fabrics,37,Material Trend
2022-12-18,Sheer Fabrics,42,Material Trend
2022-12-25,Sheer Fabrics,0,Material Trend
2023-01-01,Sheer Fabrics,42,Material Trend
2023-01-08,Sheer Fabrics,52,Material Trend
2023-01-15,Sheer Fabrics,43,Material Trend
2023-01-22,Sheer Fabrics,0,Material Trend
2023-01-29,Sheer Fabrics,45,Material Trend
2023-02-05,Sheer Fabrics,46,Material Trend
2023-02-12,Sheer Fabrics,48,Material Trend
2023-02-19,Sheer Fabrics,38,Material Trend
2023-02-26,Sheer Fabrics,43,Material Trend
2023-03-05,Sheer Fabrics,58,Material Trend
2023-03-12,Sheer Fabrics,52,Material Trend
2023-03-19,Sheer Fabrics,62,Material Trend
2023-03-26,Sheer Fabrics,44,Material Trend
2023-04-02,Sheer Fabrics,58,Material Trend
2023-04-09,Sheer Fabrics,48,Material Trend
2023-04-16,Sheer Fabrics,0,Material Trend
2023-04-23,Sheer Fabrics,35,Material Trend
2023-04-30,Sheer Fabrics,63,Material Trend
2023-05-07,Sheer Fabrics,41,Material Trend
2023-05-14,Sheer Fabrics,72,Material Trend
2023-05-21,Sheer Fabrics,42,Material Trend
2023-05-28,Sheer Fabrics,0,Material Trend
2023-06-04,Sheer Fabrics,37,Material Trend
2023-06-11,Sheer Fabrics,46,Material Trend
2023-06-18,Sheer Fabrics,47,Material Trend
2023-06-25,Sheer Fabrics,0,Material Trend
2023-07-02,Sheer Fabrics,46,Material Trend
2023-07-09,Sheer Fabrics,51,Material Trend
2023-07-16,Sheer Fabrics,77,Material Trend
2023-07-23,Sheer Fabrics,0,Material Trend
2023-07-30,Sheer Fabrics,47,Material Trend
2023-08-06,Sheer Fabrics,36,Material Trend
